#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_2185	2425155	52	N	N	1	*	79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,2185
scaffold_1733	2411560	52	N	N	1	*	1730,1725,1726,1727,2734,1731,1732,1725,1725,1725,1726,1727,2734,1731,1725,1725,1726,1733,8504,8504,8504,??,-8784
contig_1768	2391778	52	N	N	1	*	8712,-3329,1768
contig_588	2372994	51	N	N	1	*	132,133,133,133,133,133,133,133,-154,1345,1242,-2630,588,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130
contig_2697	2360823	51	N	N	1	*	3986,2697
contig_779	2349810	53	N	N	1	*	779
contig_1990	2327562	49	N	N	1	*	1990
contig_1876	2315005	53	N	N	1	*	1876,852
scaffold_2062	2301906	50	N	N	1	*	-233,-233,-233,-233,-233,-233,-233,-233,-233,-234,-233,-233,-233,-233,-232,-231,-230,-230,2062,-4110,??,-8735
scaffold_1777	2239438	51	N	N	1	*	-8628,467,2124,1777,6246,-6247,??,-2336,4922
scaffold_1406	2238648	49	N	N	1	*	1406,7852,??,7851,-5840
contig_2446	2235728	52	N	N	1	*	2446,68,68,68,68,68,68,68,68,68
contig_1709	2208388	52	N	N	1	*	*,1709,305,305,306,307,310,310,-856,2408,5853,-2373,305,305,305,1354,306,307,310,310,-856,2408
contig_1628	2195019	42	N	N	1	*	1825,1628,-62,-62,-62,-61,-60,-60,-60
contig_1698	2194971	53	N	N	1	*	4868,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,-2165,8583,1698,6706,-2559
contig_722	2151683	53	N	N	1	*	9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,722,-2404,2403,-2401,8618
contig_6669	2148559	52	N	N	1	*	6669,-2652,-62,-62,-62,-62,-61,-61,-60,-60,-60
contig_2023	2100431	50	N	N	1	*	-3499,3943,2023
contig_1658	2057845	52	N	N	1	*	1658
contig_2011	2013683	53	N	N	1	*	2011,-3917
scaffold_2133	1973262	50	N	N	1	*	65,65,65,64,65,65,64,65,65,65,65,64,65,65,65,65,64,64,65,65,64,65,65,64,64,64,65,65,64,65,64,65,64,-481,65,64,65,65,65,65,65,65,64,-353,65,65,65,65,-481,65,64,65,65,65,65,65,65,65,64,64,65,64,776,65,64,65,65,65,-1307,65,65,64,65,64,65,65,64,65,64,65,65,65,64,-481,65,64,65,65,65,65,64,65,65,64,64,65,-353,64,65,65,-481,65,-353,65,-481,65,64,-353,-481,65,65,64,65,64,64,-1017,-480,64,64,65,64,64,64,65,64,64,64,65,2133,??,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-4055,-4054,-362,3987
contig_592	1966750	53	N	N	1	*	-1161,-613,340,1874,592,5183,8763,-5411
contig_404	1966145	52	N	N	1	*	404,-62,-62,-62,-61,-60,-60,-60,-60
contig_569	1965575	52	N	N	1	*	569,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114
contig_2208	1936096	53	N	N	1	*	2208,-5064,-5067,-5064,-5064,-5069,-5064,-5064,-5063,-5064,-5064,-5064,-5064,-5064,-5072,-5071,-5064,-5064,-5064,-5064,-5063,-5064,-5064,-5064,-5064,-5063,-5064,-5064,-5064,-5064,-5064,-5069,-5064,-5064,-5063,-5064,-5064,-5064,-5064,-5064,-5072
contig_605	1935592	52	N	N	1	*	605,-119,-119,-119,-119,-119
contig_3271	1927740	49	N	N	1	*	3271
contig_1830	1925766	44	N	N	1	*	64,65,64,64,64,64,64,64,64,65,64,65,65,65,64,65,64,65,65,64,65,64,64,64,64,64,64,65,65,64,64,65,64,64,65,65,64,64,64,64,65,-861,8526,2738,2738,2738,2738,2738,2738,2740,-6076,-6076,-6076,-6076,-6076,-6076,-2415,64,65,1830
contig_2232	1918410	51	N	N	1	*	2232,76,76,76,76,76,76,76,76,76
contig_912	1899527	53	N	N	1	*	-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,-3915,912,-2370
contig_474	1898231	53	N	N	1	*	114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,474,-8654,-119,-119,-119,-119,8655
contig_348	1880509	52	N	N	1	*	726,348
contig_1617	1713088	51	N	N	1	*	-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,-1070,1617
contig_400	1710679	43	N	N	1	*	-2333,64,64,64,64,64,64,64,64,64,64,64,64,65,64,832,64,64,65,64,65,64,64,64,64,64,64,65,64,64,64,64,65,65,64,64,1389,-995,-994,1390,1389,-995,-994,400
contig_1511	1700175	52	N	N	1	*	1511
contig_2539	1697272	51	N	N	1	*	2539,-3048,-3048,-3048,-3043,-3041
contig_1398	1696201	50	N	N	1	*	1398
scaffold_5516	1669181	48	N	N	1	*	-5516,-5514,??,-5515,-5515,3294
contig_2239	1664424	54	N	N	1	*	2253,2239
contig_1055	1658445	54	N	N	1	*	114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,-564,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1055,4918,-3926
contig_2856	1609007	51	N	N	1	*	2853,2856
contig_6977	1591748	52	N	N	1	*	341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,6977
contig_1912	1578991	50	N	N	1	*	-3446,1912,-287,-282,-281,-280,-280,-280,-280,-280
contig_8665	1548794	52	N	N	1	*	-233,-233,-233,-233,-233,-233,-233,-233,-234,-233,-233,-233,-233,-232,-231,-230,8665
contig_2282	1533711	54	N	N	1	*	2282,6518
scaffold_519	1483481	52	N	N	1	*	-519,-4865,4866,-4865,4866,-4865,??,2061
contig_1827	1483264	50	N	N	1	*	5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5491,5492,1827
contig_174	1476720	53	N	N	1	*	64,64,-997,718,718,718,64,64,64,65,-908,64,64,1297,64,64,1298,64,64,2,64,1009,64,65,64,64,1298,64,64,1298,64,64,64,65,64,64,64,1297,64,64,64,832,1297,64,64,65,64,64,65,65,1010,64,1011,64,64,65,64,64,64,-169,64,1573,-369,-994,174,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114,-114
contig_639	1462306	54	N	N	1	*	114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1350,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,639,-2287,2286,-2287,2286,-2287,646,647,603,603,2242,-2243,604,648,649,-8545,1871
contig_1712	1458910	53	N	N	1	*	1712,76,76,76,76,76,76,76,76,76
contig_8713	1453722	51	N	N	1	*	8713
contig_867	1445193	51	N	N	1	*	8577,-210,-215,-209,-208,-214,867,4059,4059,4059,4059,4059,4059,-2049,-65,-64,-64,-749,-65,-64,-64,-2,-2,-64,-64,-64,802,-64,-2,-64,-64,-64,-64,353,802,-2,1017,-2,-64,-64,802,-2,-2,-2,-64,-2,-64,-64,-64,802,-64,-2,-64,-64,-64,353,802,-2,-64,-64,-2,-64,-64,-64,353,802,-2,-64,-2,-64,-64,802,-2,-64,-64,-64,-749,-65,802,-64,-64,-2,-2,-64,-64,802,-2,-64,-749,-64,802,-64,-64,1049,-64,-64,802,-2,-64,-64,-718,-65,-64,162,-64,-64,802,-2,-64,-2,-64,-64,-64,802,-2,-622,-2,-65,-64,-64,-64,353,353,-2,-2,-64,-64,-64,802,-2,-64,-64,353,-64,-64,353,802,-64,-2,-64,-64,-64,-64,-65,802,-64,-64,-64,-64,-64,-64,802,-2,-64,-64,-64,-64,-64,-64
contig_1523	1445178	52	N	N	1	*	1523,-959,2472,-3173
contig_8748	1430165	52	N	N	1	*	8748
scaffold_2154	1424758	47	N	N	1	*	*,2154,4227,4226,4227,4228,4227,4228,4227,4226,4227,4228,4227,4228,4227,4228,??,8737
contig_1045	1417309	52	N	N	1	*	1045,1046,1047,1048,1046,1047,1048,1046,1047,1048,1046,1047,1048,1046,1047,1048,1046,1047,1048,1046,1047,1048,1046,1047,1048,1046,1047,1048,1046,1047,-579,-579,-578,-8580
contig_1322	1399549	51	N	N	1	*	1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1320,1319,1319,1319,1319,1319,1319,1320,1319,1320,1319,1319,1319,1319,1319,1320,1319,1319,1320,1319,1319,1319,1319,1319,1319,1319,1322
contig_573	1347312	48	N	N	1	*	64,64,64,64,1009,1009,64,64,64,64,64,64,64,64,-1084,64,64,64,65,64,64,64,64,2,64,64,-1084,64,2,64,64,64,64,-1084,-802,64,1009,1009,1009,8638,1009,1009,1009,8638,1009,1009,64,64,-1084,64,64,64,-1084,64,64,64,64,2,64,1009,1009,1009,8638,1009,1009,1009,8638,1009,1009,64,-1084,65,64,64,-1084,64,-1047,-1047,-1046,-1048,-1047,-1046,-1048,-1047,-1046,-1048,-1047,-1046,-1048,-1047,-1046,-1047,-1046,8526,2738,2738,2738,2738,2738,2738,2738,2738,2738,2740,-6076,-6076,-6076,-2415,579,579,-846,573,-2508
contig_1792	1343282	49	N	N	1	*	561,1792,887,629,629,893,363,363,363,363,363,363,1534,363,363,306,307,307,307,307,8626,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,886,886,887,887,629,893,363,363,363,363,363,363,306,307,307,307,307,307,8626,307,307
scaffold_8815	1336528	50	N	N	1	*	8815,??,7968,-7969,7968,-7969,7968,7970,1476,*
contig_2038	1300202	52	N	N	1	*	46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1615,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,-1290,46,46,46,46,46,46,46,46,46,46,46,46,46,-1645,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2038
contig_2183	1292419	51	N	N	1	*	*,2183,5214,5213,5217,-2246,8587
contig_2616	1255669	51	N	N	1	*	-7429,2616,*
contig_1975	1238485	52	N	N	1	*	-2006,-313,-312,1975
contig_2238	1222800	50	N	N	1	*	5215,5220,8768,5223,5223,5225,5226,5227,5228,-3398,3394,3394,3394,3396,5225,5226,5227,5227,5230,2238,-119,307,-119,-119,-119,-119,-119,-119,-119,-119,-119
contig_1668	1190091	51	N	N	1	*	*,1668
contig_1924	1150879	53	N	N	1	*	1924,175,176
contig_1487	1143634	51	N	N	1	*	1487
contig_1976	1127012	50	N	N	1	*	1976,1978,8727,8727
scaffold_5695	1124888	39	N	N	1	*	5695,6652,??,6653,6653,2685
contig_1824	1121979	51	N	N	1	*	*,4603,1824,8629,8579,-8630,8579,-8630,8579,-8630,8579
scaffold_2660	1111105	52	N	N	1	*	2660,7905,-7906,??,-5820,7909,-7910,7909,-7910,7909,-7910,7909,-7910,7909,??,8764
contig_1904	1107213	51	N	N	1	*	-1564,60,60,60,61,62,62,62,1904,-8573,-64,1046,1047,1048,1046,1047,994,369,369,370,-718,369,369,370,369,369,369,369,370,369,369,369,369,370,369,369,369,370,369,369,369,369,162,164
contig_600	1106033	55	N	N	1	*	-3133,-3133,3139,600,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612,-3612
contig_1746	1095148	51	N	N	1	*	2431,1746
contig_2274	1076486	48	N	N	1	*	2274,8786
contig_2001	1070279	44	N	N	1	*	64,64,64,2,64,64,64,64,64,64,64,64,-353,64,64,64,64,64,64,64,749,64,64,64,64,64,64,64,64,64,64,64,-353,64,64,-353,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,64,64,64,64,64,65,64,64,64,64,64,65,64,64,64,65,64,64,64,64,64,64,64,64,-353,-1019,64,64,64,64,64,2,64,832,64,64,2,64,2,718,2001,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-839,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79
contig_332	1062308	53	N	N	1	*	341,341,341,341,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,332,8544,783,8546
contig_2221	1061722	52	N	N	1	*	6982,-2548,2221
contig_2706	1057041	50	N	N	1	*	-8616,2706
contig_1459	1029505	51	N	N	1	*	44,45,-514,1453,1454,-514,1455,243,44,45,-514,-514,1456,243,44,45,-514,1455,44,45,-514,-514,1457,-1395,243,44,45,-514,-514,1459,2843,2843,2843,2843,2843,2843,2843,2843
contig_2210	1027551	52	N	N	1	*	-1095,119,119,2210,-6265,-6264,-6263
contig_1602	1025738	52	N	N	1	*	-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,1602
contig_1834	1018965	52	N	N	1	*	-1724,-1723,1834,3050,-3048,-3043,-3041
contig_1151	1013582	54	N	N	1	*	1842,3064,1151
contig_1935	994094	46	N	N	1	*	1935,-65,-65,-65,-65,-65,-65,-65,-65,-65,-719,-65,-65,-65,-65,-65,-65,-65,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-65,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-65,-65,-65,-65,-65,-65,-65,-65,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-718,-65,-65,-65,-65,-64,-65,-65,-65,-65,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-65,-65,-65,-65,-64,-65,-65,-65,-65,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-64,-65,-65,-65,-64,-65,-65,-65,-65,-65,-65,-65,-65,-64
scaffold_2618	977767	51	N	N	1	*	2618,-7877,-7878,-7877,-7878,-7877,-7878,-7877,-7878,-7877,??,2653
contig_1088	975839	53	N	N	1	*	2401,-2403,1088,-8545,603,603,2240
contig_554	945885	46	N	N	1	*	-2196,551,489,489,489,489,490,491,491,2194,-2196,552,489,553,489,489,489,490,491,491,554,-5233,*
contig_2067	897246	54	N	N	1	*	2067
contig_1616	892568	51	N	N	1	*	1616
contig_2355	858724	49	N	N	1	*	2355,-5811,-5808
contig_1596	857771	53	N	N	1	*	-602,1596,-1214
contig_2301	854866	51	N	N	1	*	466,467,2124,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-743,-84,468,-84,-84,-84,-84,-84,-84,-84,-84,469,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,2301
contig_2860	852582	50	N	N	1	*	3394,3394,3396,5223,5225,5226,5227,5227,5227,5228,-3398,3394,3394,3394,3396,5223,5225,5226,5227,5227,5227,5227,5228,-3398,3394,3394,3394,3396,5225,5226,5227,5227,5227,5227,5228,5228,-3398,3394,3394,3394,3394,3396,5223,5225,5226,5227,5227,5227,-5221,5220,8768,5223,5223,5225,5226,5227,5227,-5221,5220,8768,5223,5223,5225,5226,5227,5227,5227,5227,5228,-3398,3394,3394,3394,3396,5225,5226,5227,5227,5227,5228,-3398,3394,3394,3394,3396,5225,5226,5227,2860
contig_1806	844457	52	N	N	1	*	1806,388,2059
